,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,url,school_duration,school_distance,park_duration,park_distance,shop_duration,shop_distance
0,0,0,0,0,https://www.domain.com.au/40-esmond-street-ardeer-vic-3022-16035224,8.303333333333333,5332.2,0.1016666666666666,42.6,5.595,2903.6
1,1,1,1,1,https://www.domain.com.au/11-grant-avenue-gisborne-vic-3437-16035741,1.7133333333333334,717.6,16.075,15921.0,17.85666666666667,17363.3
2,2,2,2,2,https://www.domain.com.au/15-balmoral-avenue-bundoora-vic-3083-16058638,0.8583333333333333,214.6,1.6700000000000002,423.2,7.698333333333333,3781.9
3,3,3,3,3,https://www.domain.com.au/6-39-wellington-street-st-kilda-vic-3182-16053159,1.955,795.0,1.28,518.2,3.6966666666666668,1723.3
4,4,4,4,4,https://www.domain.com.au/7-9-sheffield-street-coburg-vic-3058-13008792,1.346666666666667,549.4,0.7833333333333333,404.1,0.9583333333333334,453.9
5,5,5,5,5,https://www.domain.com.au/1305-151-berkeley-street-melbourne-vic-3000-16010201,1.4233333333333331,638.7,0.9833333333333332,406.2,1.7083333333333333,813.8
6,6,6,6,6,https://www.domain.com.au/302-30-newquay-promenade-docklands-vic-3008-16061690,1.143333333333333,327.0,0.0,0.0,1.8816666666666668,742.4
7,7,7,7,7,https://www.domain.com.au/1-glee-street-wyndham-vale-vic-3024-15342537,6.601666666666668,4002.5,21.043333333333333,14623.6,18.41,12043.6
8,8,8,8,8,https://www.domain.com.au/108-mcconnell-street-kensington-vic-3031-16003703,0.7116666666666667,189.4,0.6383333333333333,169.6,3.2983333333333333,905.5
9,9,9,9,9,https://www.domain.com.au/6-drum-st-rye-vic-3941-16057271,5.371666666666667,2977.6,0.0,0.0,56.715,70202.4
10,10,10,10,10,https://www.domain.com.au/3304-442-elizabeth-street-melbourne-vic-3000-16054476,1.4333333333333331,726.3,0.625,229.6,0.2966666666666667,180.8
11,11,11,11,11,https://www.domain.com.au/2-3-myers-court-bundoora-vic-3083-15942516,1.145,439.2,1.7333333333333334,433.2,4.645,2354.4
12,12,12,12,12,https://www.domain.com.au/7-9-13-anthony-st-melbourne-vic-3000-11943787,2.0316666666666667,814.8,1.3433333333333333,467.9,1.015,419.1
13,13,13,13,13,https://www.domain.com.au/204-190-reynolds-road-doncaster-east-vic-3109-16021613,3.056666666666666,1791.8,1.1416666666666666,483.7,1.63,622.1
14,14,14,14,14,https://www.domain.com.au/46-mount-view-road-thomastown-vic-3074-15304645,1.9016666666666664,1292.6,0.945,611.8,4.503333333333333,3051.9
15,15,15,15,15,https://www.domain.com.au/7-schultz-court-wodonga-vic-3690-16003323,0.53,164.9,0.0,0.0,187.035,290716.7
16,16,16,16,16,https://www.domain.com.au/201-455-elizabeth-street-melbourne-vic-3000-16047635,1.4483333333333337,713.0,0.64,216.3,0.31166666666666665,167.5
17,17,17,17,17,https://www.domain.com.au/7-hurtle-street-ascot-vale-vic-3032-16023499,2.15,953.1,1.36,657.5,3.93,2297.2
18,18,18,18,18,https://www.domain.com.au/27-harvey-street-prahran-vic-3181-16016664,0.6316666666666666,280.9,1.6033333333333333,530.3,3.1733333333333333,1863.6
19,19,19,19,19,https://www.domain.com.au/205-500-flinders-street-melbourne-vic-3000-16056820,1.721666666666667,835.4,1.0766666666666669,370.2,2.165,809.2
20,20,20,20,20,https://www.domain.com.au/1-sanctuary-way-ascot-vale-vic-3032-16065444,2.725,1092.4,0.8633333333333333,353.8,0.0,0.0
21,21,21,21,21,https://www.domain.com.au/4-amanda-court-melton-vic-3337-14769219,2.41,1287.9,17.19,16785.3,18.326666666666664,19063.0
22,22,22,22,22,https://www.domain.com.au/11-yolanda-street-bonshaw-vic-3352-16066118,4.053333333333333,2222.0,83.09333333333333,105346.6,79.83500000000001,100939.5
23,23,23,23,23,https://www.domain.com.au/9-parkside-st-malvern-vic-3144-16068890,1.7083333333333333,482.1,1.6783333333333337,550.4,3.085,1376.2
24,24,24,24,24,https://www.domain.com.au/33-stockmans-way-kensington-vic-3031-16067648,2.585,1228.6,0.2216666666666666,92.4,3.65,1425.8
25,25,25,25,25,https://www.domain.com.au/5-sheffield-street-preston-vic-3072-15929928,2.148333333333333,599.6,0.5833333333333334,145.8,3.896666666666667,1522.5
26,26,26,26,26,https://www.domain.com.au/495-middleborough-road-box-hill-north-vic-3129-15968608,1.45,1068.3,1.9833333333333327,936.7,2.125,1406.8
27,27,27,27,27,https://www.domain.com.au/4-381-station-street-bonbeach-vic-3196-16041903,0.8183333333333334,476.0,10.62,7016.1,14.088333333333333,9213.0
28,28,28,28,28,https://www.domain.com.au/160-gordons-road-south-morang-vic-3752-16054060,1.195,764.7,0.6649999999999999,343.3,3.695,2639.6
29,29,29,29,29,https://www.domain.com.au/16-wallace-st-maidstone-vic-3012-14890740,1.5716666666666663,749.2,0.7433333333333334,273.6,3.835,2023.0
30,30,30,30,30,https://www.domain.com.au/1-39-walpole-street-kew-vic-3101-16051404,0.5233333333333333,217.8,1.7016666666666669,630.0,4.698333333333333,2374.5
31,31,31,31,31,https://www.domain.com.au/7-14-16-broughton-road-surrey-hills-vic-3127-15963042,1.085,561.5,1.54,541.9,4.61,2678.2
32,32,32,32,32,https://www.domain.com.au/13-8-sydney-st-prahran-vic-3181-15672390,1.06,455.3,0.35,87.4,3.02,1533.6
33,33,33,33,33,https://www.domain.com.au/2-3-mckay-crescent-strathdale-vic-3550-16022301,2.496666666666667,890.9,93.385,121114.6,88.82333333333332,119140.8
34,34,34,34,34,https://www.domain.com.au/103-466-dandenong-road-caulfield-north-vic-3161-15683598,1.7566666666666668,1220.3,1.3983333333333334,688.0,2.111666666666667,1030.8
35,35,35,35,35,https://www.domain.com.au/1-7-stafford-street-herne-hill-vic-3218-16033533,2.2333333333333334,1397.4,0.0,0.0,44.34166666666667,53389.5
36,36,36,36,36,https://www.domain.com.au/26-bianca-boulevard-tarneit-vic-3029-9972272,3.701666666666666,1738.8,5.016666666666667,2950.9,7.058333333333334,4605.7
37,37,37,37,37,https://www.domain.com.au/20-metro-avenue-kalkallo-vic-3064-16059827,15.793333333333331,8067.5,7.336666666666667,2436.7,13.745000000000001,6254.3
38,38,38,38,38,https://www.domain.com.au/3-11-trafalgar-road-camberwell-vic-3124-16006153,1.3,898.1,0.4283333333333333,321.6,1.4983333333333335,710.4
39,39,39,39,39,https://www.domain.com.au/3802-618-lonsdale-street-melbourne-vic-3000-14133124,1.0616666666666668,424.0,0.9316666666666666,441.3,0.9716666666666666,451.9
40,40,40,40,40,https://www.domain.com.au/7-33-35-arlington-street-ringwood-vic-3134-16066340,2.273333333333333,1261.4,1.1933333333333331,634.8,1.7166666666666666,756.0
41,41,41,41,41,https://www.domain.com.au/15-clarke-crescent-wantirna-south-vic-3152-16033726,1.7866666666666666,686.2,5.001666666666667,948.5,4.85,2911.8
42,42,42,42,42,https://www.domain.com.au/13-hickory-drive-narre-warren-south-vic-3805-16063991,2.933333333333333,1377.7,8.873333333333333,6156.4,21.26833333333333,11297.2
43,43,43,43,43,https://www.domain.com.au/44-rennie-street-coburg-vic-3058-14385138,1.39,703.3,1.3683333333333332,600.2,1.0016666666666667,428.5
44,44,44,44,44,https://www.domain.com.au/6-26-charlotte-street-richmond-vic-3121-15996175,1.1700000000000002,489.6,1.3883333333333332,357.3,3.455,1978.5
45,45,45,45,45,https://www.domain.com.au/36-claude-street-northcote-vic-3070-15930368,1.225,370.4,2.933333333333333,862.7,1.2349999999999999,404.9
46,46,46,46,46,https://www.domain.com.au/1-1-allanby-grove-bentleigh-east-vic-3165-15921073,1.7333333333333334,953.7,2.08,735.0,5.614999999999999,3152.9
47,47,47,47,47,https://www.domain.com.au/109-best-street-fitzroy-north-vic-3068-15992697,2.256666666666667,877.0,2.475,766.9,5.948333333333333,2655.5
48,48,48,48,48,https://www.domain.com.au/11-solitaire-way-wallan-vic-3756-16067771,0.8883333333333333,329.4,20.521666666666665,21704.3,22.621666666666666,21196.2
49,49,49,49,49,https://www.domain.com.au/17-watercolour-drive-mernda-vic-3754-15983762,3.6016666666666666,1580.4,0.775,228.8,3.7383333333333337,2041.6
50,50,50,50,50,https://www.domain.com.au/329-keilor-rd-essendon-vic-3040-15896848,0.9483333333333334,790.3,1.88,701.4,0.5116666666666666,389.7
51,51,51,51,51,https://www.domain.com.au/3-42-banksia-grove-tullamarine-vic-3043-12290713,1.39,347.3,2.32,580.0,5.785,1865.3
52,52,52,52,52,https://www.domain.com.au/14-40-young-street-moonee-ponds-vic-3039-16068421,2.8216666666666668,1101.8,2.97,1098.4,0.7866666666666667,187.1
53,53,53,53,53,https://www.domain.com.au/43a-hunt-crescent-ascot-vale-vic-3032-16019158,2.95,1061.3,2.0716666666666668,732.7,4.901666666666667,2578.2
54,54,54,54,54,https://www.domain.com.au/1-1-wildwood-grove-ringwood-vic-3134-16032835,3.0416666666666665,1245.4,1.2733333333333334,563.5,0.8483333333333333,215.6
55,55,55,55,55,https://www.domain.com.au/40-dunedin-street-maidstone-vic-3012-16031318,3.431666666666666,1529.9,1.6616666666666666,699.7,2.7199999999999998,1116.9
56,56,56,56,56,https://www.domain.com.au/25-berger-street-dallas-vic-3047-16067823,0.8566666666666667,254.6,0.2833333333333333,81.4,2.4566666666666666,1137.0
57,57,57,57,57,https://www.domain.com.au/36-corbett-street-ballarat-east-vic-3350-16060313,1.74,958.2,72.44,97839.6,69.18,93432.5
58,58,58,58,58,https://www.domain.com.au/155-stud-road-wantirna-south-vic-3152-15926440,2.433333333333333,1584.6,0.65,249.6,5.0183333333333335,2711.0
59,59,59,59,59,https://www.domain.com.au/504-154-cremorne-street-cremorne-vic-3121-16019222,1.84,886.0,1.7566666666666668,573.9,3.8483333333333336,1910.1
60,60,60,60,60,https://www.domain.com.au/77-nicholson-street-coburg-vic-3058-15348501,1.8633333333333333,1078.7,0.7366666666666667,315.8,2.365,1499.0
61,61,61,61,61,https://www.domain.com.au/16-pickering-street-mickleham-vic-3064-16017178,5.2283333333333335,2835.8,2.5283333333333333,782.5,5.883333333333334,3393.0
62,62,62,62,62,https://www.domain.com.au/3-124-murrumbeena-road-murrumbeena-vic-3163-15998498,1.6616666666666666,1054.1,2.39,937.6,2.518333333333333,1632.1
63,63,63,63,63,https://www.domain.com.au/40-kelvin-grove-prahran-vic-3181-16068985,0.605,283.0,2.6383333333333336,1148.6,3.6083333333333334,2413.2
64,64,64,64,64,https://www.domain.com.au/3-31-cypress-avenue-boronia-vic-3155-16021521,2.2066666666666666,1226.1,0.1066666666666666,80.1,2.48,939.2
65,65,65,65,65,https://www.domain.com.au/5-bottlebrush-drive-hoppers-crossing-vic-3029-15424983,1.92,864.0,0.99,478.8,1.46,577.9
66,66,66,66,66,https://www.domain.com.au/2-6-bath-lane-ballarat-central-vic-3350-16035844,1.0416666666666667,608.8,74.74,99201.4,71.48,94794.3
67,67,67,67,67,https://www.domain.com.au/47-thomas-street-warracknabeal-vic-3393-11989372,1.903333333333333,1160.4,203.74166666666667,297678.4,205.52166666666665,299120.7
68,68,68,68,68,https://www.domain.com.au/16-colmar-street-lara-vic-3212-16028456,4.63,3022.6,0.0,0.0,34.94166666666667,39587.6
69,69,69,69,69,https://www.domain.com.au/52-brunswick-crescent-craigieburn-vic-3064-16068510,4.073333333333333,1781.8,1.0666666666666669,266.7,0.0,0.0
70,70,70,70,70,https://www.domain.com.au/1-33-mountview-drive-sebastopol-vic-3356-16041608,2.8916666666666666,979.7,80.98333333333333,103100.6,77.72333333333333,98693.5
71,71,71,71,71,https://www.domain.com.au/1-20-ardyne-street-murrumbeena-vic-3163-16058910,2.535,1403.7,1.5583333333333331,474.8,4.515,1978.2
72,72,72,72,72,https://www.domain.com.au/24-tribe-street-sunshine-vic-3020-16008092,0.74,412.7,1.35,564.3,1.9383333333333332,1174.3
73,73,73,73,73,https://www.domain.com.au/31a-knapp-st-altona-north-vic-3025-16056448,2.4016666666666664,1252.6,5.13,3142.5,2.5833333333333335,1228.8
74,74,74,74,74,https://www.domain.com.au/4-19-ballater-street-essendon-vic-3040-16058257,1.745,701.1,1.865,874.0,4.346666666666667,2377.1
75,75,75,75,75,https://www.domain.com.au/49a-fewster-road-hampton-vic-3188-16041378,2.106666666666667,873.9,2.14,637.2,7.96,3039.7
76,76,76,76,76,https://www.domain.com.au/1-shangrala-road-thornhill-park-vic-3335-16032745,12.51,10908.1,18.38,16449.4,19.516666666666666,18727.1
77,77,77,77,77,https://www.domain.com.au/201-79-poath-road-murrumbeena-vic-3163-16024234,1.615,743.7,1.1783333333333337,403.9,2.1766666666666667,985.8
78,78,78,78,78,https://www.domain.com.au/62-eppalock-drive-wyndham-vale-vic-3024-15974891,1.495,767.6,13.606666666666666,8170.7,14.455,8776.5
79,79,79,79,79,https://www.domain.com.au/2-9-vale-street-st-kilda-vic-3182-16064855,2.4,878.1,1.3516666666666666,460.9,1.025,448.8
80,80,80,80,80,https://www.domain.com.au/2-86-kavanagh-street-southbank-vic-3006-16063710,1.6966666666666663,697.1,1.2033333333333334,418.9,1.8733333333333335,634.0
81,81,81,81,81,https://www.domain.com.au/3-ruffy-drive-cranbourne-vic-3977-16036486,1.955,932.8,18.34,16056.3,19.691666666666666,16190.9
82,82,82,82,82,https://www.domain.com.au/4-summerhill-boulevard-drouin-vic-3818-16051702,0.405,310.1,51.306666666666665,58351.8,54.90333333333333,64571.3
83,83,83,83,83,https://www.domain.com.au/1-27-young-street-glen-iris-vic-3146-16067111,3.2366666666666664,1596.7,0.9816666666666668,307.5,3.756666666666667,2137.5
84,84,84,84,84,https://www.domain.com.au/5-14-olive-street-caulfield-south-vic-3162-16066746,1.018333333333333,254.4,1.7833333333333334,1246.6,5.665,4031.3
85,85,85,85,85,https://www.domain.com.au/48-james-melrose-drive-brookfield-vic-3338-16042953,2.33,1164.9,19.815,19229.5,20.96833333333333,20605.4
86,86,86,86,86,https://www.domain.com.au/827-38-mount-alexander-road-travancore-vic-3032-11701338,1.365,632.2,0.5266666666666667,198.7,4.371666666666667,1554.4
87,87,87,87,87,https://www.domain.com.au/330-grimshaw-street-watsonia-north-vic-3087-16064839,0.7566666666666666,385.9,1.16,442.9,4.75,2505.0
88,88,88,88,88,https://www.domain.com.au/3-1-brookfield-court-hawthorn-east-vic-3123-15905927,1.5483333333333331,877.0,1.1866666666666668,481.9,0.0,0.0
89,89,89,89,89,https://www.domain.com.au/13-86-hotham-street-east-melbourne-vic-3002-16065438,2.275,936.2,0.6833333333333333,211.4,3.003333333333333,1220.0
90,90,90,90,90,https://www.domain.com.au/203-10-martin-street-st-kilda-vic-3182-16051898,1.413333333333333,527.7,0.5316666666666666,191.0,2.1083333333333334,999.3
91,91,91,91,91,https://www.domain.com.au/206-118-franklin-street-melbourne-vic-3000-16053700,1.6483333333333334,828.8,0.84,332.1,0.5116666666666666,283.3
92,92,92,92,92,https://www.domain.com.au/10-abbotsford-street-abbotsford-vic-3067-16013260,2.1366666666666663,628.4,0.3916666666666666,126.5,2.393333333333333,1202.4
93,93,93,93,93,https://www.domain.com.au/5-16-james-street-pakenham-vic-3810-16057665,2.246666666666667,1085.5,24.186666666666667,21320.6,27.783333333333335,27540.1
94,94,94,94,94,https://www.domain.com.au/16-brown-street-preston-vic-3072-16032750,1.1766666666666663,345.3,1.5116666666666667,738.2,2.7266666666666666,1209.7
95,95,95,95,95,https://www.domain.com.au/2a-maiden-court-epping-vic-3076-15967448,1.4633333333333334,365.7,0.5066666666666666,126.7,4.443333333333333,2053.9
96,96,96,96,96,https://www.domain.com.au/12-flemming-avenue-burnside-vic-3023-16025034,2.313333333333333,1116.3,0.61,253.9,3.86,2046.0
97,97,97,97,97,https://www.domain.com.au/12-clendon-court-toorak-vic-3142-14238687,1.475,822.5,1.4666666666666666,923.2,1.7833333333333334,1023.5
98,98,98,98,98,https://www.domain.com.au/24-bradman-drive-tarneit-gardens-vic-3029-16067008,4.946666666666667,1425.5,8.485000000000001,3880.3,9.633333333333333,4049.1
99,99,99,99,99,https://www.domain.com.au/6-194-aberdeen-street-newtown-vic-3220-16066524,0.055,46.4,0.0,0.0,43.26833333333333,52962.1
100,100,100,100,100,https://www.domain.com.au/room-1-18-petkell-parade-grovedale-vic-3216-15990481,2.893333333333333,1651.1,0.0,0.0,46.858333333333334,61442.8
101,101,101,101,101,https://www.domain.com.au/380-tower-road-portarlington-vic-3223-13622329,3.3400000000000003,2903.9,0.0,0.0,76.77666666666667,88492.5
102,102,102,102,102,https://www.domain.com.au/99a-seventh-avenue-altona-north-vic-3025-16000090,0.325,108.3,0.6549999999999999,218.5,2.8449999999999998,1292.0
103,103,103,103,103,https://www.domain.com.au/2406-241-city-road-southbank-vic-3006-16049151,2.183333333333333,955.7,0.7283333333333334,204.3,1.5566666666666669,751.5
104,104,104,104,104,https://www.domain.com.au/1a-glenroy-road-glenroy-vic-3046-15568930,2.248333333333333,1095.4,1.2533333333333334,435.1,8.231666666666666,4952.9
105,105,105,105,105,https://www.domain.com.au/5-50-darling-street-south-yarra-vic-3141-16045097,1.735,1070.5,0.1016666666666666,76.6,1.1516666666666666,689.1
106,106,106,106,106,https://www.domain.com.au/7-osment-street-armadale-vic-3143-14959590,2.785,1228.0,0.2466666666666666,78.3,4.343333333333334,2477.1
107,107,107,107,107,https://www.domain.com.au/65a-p-elgin-street-myrtleford-vic-3737-10894068,2.536666666666666,1502.5,0.0,0.0,175.09166666666667,265472.0
108,108,108,108,108,https://www.domain.com.au/93-field-street-clifton-hill-vic-3068-16060054,2.873333333333333,1016.2,0.1666666666666666,52.9,5.9350000000000005,3004.4
109,109,109,109,109,https://www.domain.com.au/1601-568-st-kilda-road-melbourne-vic-3004-16050644,0.85,419.2,0.7733333333333333,422.6,3.021666666666667,1855.5
110,110,110,110,110,https://www.domain.com.au/407a-10-droop-street-footscray-vic-3011-16031914,2.191666666666667,915.8,0.43,179.9,1.1983333333333335,541.3
111,111,111,111,111,https://www.domain.com.au/210-63-william-street-abbotsford-vic-3067-15948487,1.11,332.0,2.0733333333333333,790.2,1.6983333333333335,653.3
112,112,112,112,112,https://www.domain.com.au/9-26-auburn-grove-hawthorn-east-vic-3123-16056022,1.5733333333333337,854.4,1.55,515.0,2.0366666666666666,975.8
113,113,113,113,113,https://www.domain.com.au/5-120-clarendon-street-south-melbourne-vic-3205-15646158,1.8033333333333328,859.3,0.6916666666666667,295.4,0.9066666666666666,455.4
114,114,114,114,114,https://www.domain.com.au/99-franklin-street-melbourne-vic-3000-15854410,1.74,830.1,0.1283333333333333,32.3,0.6033333333333334,284.6
115,115,115,115,115,https://www.domain.com.au/11-watt-street-wonthaggi-vic-3995-16052601,2.66,869.1,77.00833333333334,95353.7,84.33833333333334,106713.1
116,116,116,116,116,https://www.domain.com.au/24-central-avenue-burwood-vic-3125-16045245,0.51,178.6,1.395,827.6,7.001666666666667,3903.8
117,117,117,117,117,https://www.domain.com.au/21-centreway-glenroy-vic-3046-16004258,3.603333333333333,1314.0,3.3266666666666667,831.8,11.148333333333333,6588.4
118,118,118,118,118,https://www.domain.com.au/201-smythes-rd-delacombe-vic-3356-15942380,1.6233333333333335,1150.6,82.61999999999999,104516.1,79.36,100109.0
119,119,119,119,119,https://www.domain.com.au/4-7-9-view-point-bendigo-vic-3550-15128762,2.3666666666666667,754.0,81.29833333333333,114041.5,83.08,115483.8
120,120,120,120,120,https://www.domain.com.au/7-13-hughenden-road-st-kilda-east-vic-3183-16055120,0.9316666666666666,512.8,0.4616666666666666,208.9,3.6633333333333336,2007.5
121,121,121,121,121,https://www.domain.com.au/20-25-robe-street-st-kilda-vic-3182-15993058,2.313333333333333,1054.7,4.19,1734.2,1.9633333333333334,1011.3
122,122,122,122,122,https://www.domain.com.au/3-18-ellesmere-road-windsor-vic-3181-16038653,1.1583333333333334,634.3,1.5633333333333332,790.2,3.1266666666666665,2079.4
123,123,123,123,123,https://www.domain.com.au/264-cardigan-street-carlton-vic-3053-16068111,1.8533333333333333,967.5,0.725,318.3,2.5733333333333333,1433.2
124,124,124,124,124,https://www.domain.com.au/30-valewood-dr-kealba-vic-3021-11739825,3.05,1268.8,1.5516666666666663,387.9,4.413333333333333,2170.6
125,125,125,125,125,https://www.domain.com.au/6-39-barkly-street-box-hill-vic-3128-16029102,2.466666666666667,1244.2,0.41,270.3,3.5366666666666666,1981.9
126,126,126,126,126,https://www.domain.com.au/6003-462-elizabeth-street-melbourne-vic-3000-15821782,1.575,775.9,0.4366666666666666,136.3,0.43833333333333335,230.4
127,127,127,127,127,https://www.domain.com.au/3104-61-haig-street-southbank-vic-3006-16007459,1.8733333333333333,702.9,1.403333333333333,417.0,1.5083333333333333,611.0
128,128,128,128,128,https://www.domain.com.au/3-84-86-roslyn-street-burwood-vic-3125-16066602,1.515,898.5,1.29,462.4,6.665,3864.0
129,129,129,129,129,https://www.domain.com.au/301-296-mt-dandenong-road-croydon-vic-3136-16065456,1.5733333333333337,904.4,1.2266666666666666,654.5,0.7633333333333333,505.0
130,130,130,130,130,https://www.domain.com.au/19-alleyne-ave-torquay-vic-3228-15990028,3.405,2056.2,0.0,0.0,62.62166666666667,78827.4
131,131,131,131,131,https://www.domain.com.au/3-3-king-street-balwyn-vic-3103-16027037,1.07,642.7,1.0683333333333331,526.2,6.266666666666667,3007.2
132,132,132,132,132,https://www.domain.com.au/15-vincent-avenue-st-albans-vic-3021-16065436,0.6833333333333333,275.5,0.7766666666666667,536.4,1.6116666666666668,886.0
133,133,133,133,133,https://www.domain.com.au/6-kent-court-shepparton-vic-3630-16059571,2.621666666666667,929.7,0.0,0.0,99.31333333333333,147857.8
134,134,134,134,134,https://www.domain.com.au/1-17-montana-avenue-mulgrave-vic-3170-16057609,4.13,1741.6,1.405,434.5,2.1783333333333332,873.5
135,135,135,135,135,https://www.domain.com.au/5-kenway-street-sunbury-vic-3429-16053320,5.516666666666667,2072.5,4.77,1192.5,7.260000000000001,3699.4
136,136,136,136,136,https://www.domain.com.au/1-578-moreland-road-brunswick-west-vic-3055-11743812,2.45,1083.6,0.7016666666666667,370.0,4.501666666666667,2525.8
137,137,137,137,137,https://www.domain.com.au/g15-386-burwood-highway-burwood-vic-3125-8750649,0.415,413.7,3.2016666666666667,1383.3,3.35,1409.4
138,138,138,138,138,https://www.domain.com.au/7-amiata-drive-truganina-vic-3029-15997580,7.048333333333333,4334.5,7.87,4579.5,13.545,9579.6
139,139,139,139,139,https://www.domain.com.au/3-buninyong-way-delahey-vic-3037-16067245,3.3366666666666664,1147.5,0.2583333333333333,64.4,8.535,3606.5
140,140,140,140,140,https://www.domain.com.au/108-foot-street-frankston-south-vic-3199-16050212,0.9316666666666666,548.0,18.311666666666667,18773.1,20.133333333333333,22005.8
141,141,141,141,141,https://www.domain.com.au/6-pittaway-street-mernda-vic-3754-15916107,2.3433333333333333,1073.0,0.15,62.2,3.7266666666666666,1864.4
142,142,142,142,142,https://www.domain.com.au/19-reys-close-mordialloc-vic-3195-16015497,4.09,2296.7,0.445,185.2,5.306666666666667,2655.2
143,143,143,143,143,https://www.domain.com.au/7-reid-street-ashwood-vic-3147-16066841,2.455,1260.0,0.9433333333333334,371.4,2.3316666666666666,1239.2
144,144,144,144,144,https://www.domain.com.au/1547a-marlo-cape-conran-road-cape-conran-vic-3888-15692096,14.165,18584.1,297.95,393797.6,295.9483333333334,388120.3
145,145,145,145,145,https://www.domain.com.au/26-crown-road-bonbeach-vic-3196-15983443,3.5283333333333333,1069.1,12.356666666666666,6950.4,15.351666666666667,8883.9
146,146,146,146,146,https://www.domain.com.au/5-3-wallace-avenue-bayswater-vic-3153-16055460,1.0233333333333332,464.4,0.9316666666666666,425.8,2.645,1188.2
147,147,147,147,147,https://www.domain.com.au/108-best-street-fitzroy-north-vic-3068-16054451,2.0216666666666665,898.9,0.7533333333333334,188.5,4.73,2568.2
148,148,148,148,148,https://www.domain.com.au/4-12-maylands-street-albion-vic-3020-16005364,1.2383333333333333,527.2,1.625,717.5,2.5716666666666668,1577.0
149,149,149,149,149,https://www.domain.com.au/5a-hotham-street-warrnambool-vic-3280-16044034,2.2633333333333336,917.8,0.0,0.0,171.71166666666667,233162.7
150,150,150,150,150,https://www.domain.com.au/220-ascot-vale-road-ascot-vale-vic-3032-16064932,1.3416666666666666,485.3,1.1366666666666667,287.8,2.0683333333333334,1378.1
151,151,151,151,151,https://www.domain.com.au/33-nott-street-malvern-east-vic-3145-16064665,1.51,807.3,0.3116666666666666,197.6,3.1366666666666663,1476.0
152,152,152,152,152,https://www.domain.com.au/89-valentine-street-ivanhoe-vic-3079-16064543,1.0516666666666667,489.4,0.485,202.2,2.185,1281.2
153,153,153,153,153,https://www.domain.com.au/15c-alfred-street-balaclava-vic-3183-15045825,1.8233333333333333,790.3,0.9983333333333332,427.0,2.768333333333333,1298.1
154,154,154,154,154,https://www.domain.com.au/26a-glenelg-drive-clayton-south-vic-3169-16059523,2.78,737.9,0.85,212.5,3.381666666666667,1046.0
155,155,155,155,155,https://www.domain.com.au/39-birchgrove-crescent-templestowe-vic-3106-15962985,2.828333333333333,1495.8,3.785,946.3,6.675,3916.5
156,156,156,156,156,https://www.domain.com.au/84-victoria-street-cobden-vic-3266-15957884,1.1566666666666667,729.3,0.0,0.0,128.72833333333332,175658.5
157,157,157,157,157,https://www.domain.com.au/399-station-street-carlton-north-vic-3054-15970633,2.0983333333333336,1264.9,1.97,800.1,4.97,2612.1
158,158,158,158,158,https://www.domain.com.au/20-threadbow-cres-wheelers-hill-vic-3150-16017495,1.8416666666666663,712.6,0.1699999999999999,42.7,4.35,1826.4
159,159,159,159,159,https://www.domain.com.au/106-east-esplanade-st-albans-vic-3021-15501090,2.013333333333333,718.0,1.2916666666666667,420.7,3.94,1939.9
160,160,160,160,160,https://www.domain.com.au/3106-63-whiteman-street-southbank-vic-3006-16067373,2.54,1134.7,0.2116666666666666,52.9,1.9116666666666666,930.6
161,161,161,161,161,https://www.domain.com.au/24a-haughton-road-oakleigh-vic-3166-14582562,1.11,315.9,2.725,905.3,3.1733333333333333,1001.0
162,162,162,162,162,https://www.domain.com.au/62-167-hawthorn-road-caulfield-north-vic-3161-16018238,0.7833333333333333,717.4,2.0966666666666667,585.0,3.81,2222.8
163,163,163,163,163,https://www.domain.com.au/188-kangaroo-road-hughesdale-vic-3166-16029345,1.325,608.9,2.735,1129.0,2.3666666666666667,925.9
164,164,164,164,164,https://www.domain.com.au/49-laity-street-richmond-vic-3121-16059502,1.8616666666666668,616.7,2.418333333333333,803.7,2.985,1449.8
165,165,165,165,165,https://www.domain.com.au/1-16-lantana-street-ivanhoe-vic-3079-16037215,1.43,964.6,0.985,396.9,3.0633333333333335,1669.4
166,166,166,166,166,https://www.domain.com.au/101-182-206-lygon-street-brunswick-east-vic-3057-16026125,1.505,1039.9,0.6133333333333333,224.5,2.3216666666666668,1428.7
167,167,167,167,167,https://www.domain.com.au/704-649-chapel-street-south-yarra-vic-3141-16036548,0.1699999999999999,59.8,0.4383333333333333,238.1,0.31833333333333336,138.1
168,168,168,168,168,https://www.domain.com.au/2b-parklands-crescent-brighton-east-vic-3187-16052406,1.64,545.6,1.518333333333333,650.1,6.251666666666667,3101.6
169,169,169,169,169,https://www.domain.com.au/155-churchill-avenue-braybrook-vic-3019-15735621,1.2516666666666665,487.6,1.675,519.5,2.4916666666666667,1717.2
170,170,170,170,170,https://www.domain.com.au/9-highmont-drive-belmont-vic-3216-16039165,2.64,1088.6,0.0,0.0,48.81333333333334,62602.2
171,171,171,171,171,https://www.domain.com.au/5-1-conway-crescent-balwyn-vic-3103-16013034,0.9166666666666666,408.9,0.4616666666666666,115.3,7.47,4918.6
172,172,172,172,172,https://www.domain.com.au/30-hawthorn-avenue-harkness-vic-3337-15286652,1.4633333333333334,609.8,23.466666666666665,23315.6,29.278333333333332,28101.2
